Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
2025-01-01 11:45:00,93593.24,93705.08,93443.99,93444.64,88.9907,2025-01-01 11:59:59.999,8325724.9063345,16491,50.73261,4746965.8049626,0
2025-01-01 12:00:00,93444.65,93511.37,93407.07,93451.38,66.75439,2025-01-01 12:14:59.999,6238587.7185547,9283,33.66364,3145923.3522907,0
2025-01-01 12:15:00,93451.37,93972.0,93451.37,93888.31,267.9628,2025-01-01 12:29:59.999,25116752.8823396,26453,213.35115,19997155.2248652,0
2025-01-01 12:30:00,93888.3,93909.1,93768.0,93782.5,112.23963,2025-01-01 12:44:59.999,10533227.4090325,13164,70.57933,6623653.252432,0
2025-01-01 12:45:00,93782.51,93843.99,93700.73,93820.76,52.39931,2025-01-01 12:59:59.999,4912879.571769,10028,24.77088,2322509.9048301,0
2025-01-01 13:00:00,93820.75,93900.0,93647.84,93658.13,83.33649,2025-01-01 13:14:59.999,7815798.9151351,18916,39.96545,3748655.2142014,0
2025-01-01 13:15:00,93658.13,93792.69,93600.28,93729.3,79.06472,2025-01-01 13:29:59.999,7406955.818599,16025,38.40835,3598389.736559,0
2025-01-01 13:30:00,93729.3,93888.98,93724.0,93776.51,60.2517,2025-01-01 13:44:59.999,5652028.0999727,14243,29.08274,2727954.6138959,0
2025-01-01 13:45:00,93776.51,94058.79,93760.0,94031.76,117.71096,2025-01-01 13:59:59.999,11056576.8679309,15295,89.98785,8453035.9591105,0
2025-01-01 14:00:00,94031.77,94450.85,94028.54,94245.19,249.57315,2025-01-01 14:14:59.999,23526112.7780481,39126,167.33388,15771484.9019932,0
2025-01-01 14:15:00,94245.18,94295.85,93883.66,93919.99,156.61247,2025-01-01 14:29:59.999,14742624.0804129,26177,71.88279,6766575.2515212,0
2025-01-01 14:30:00,93919.99,94140.0,93671.48,93976.51,202.9846,2025-01-01 14:44:59.999,19066643.3775054,34880,99.21911,9320456.6476697,0
2025-01-01 14:45:00,93976.52,94225.58,93914.46,94175.89,142.73675,2025-01-01 14:59:59.999,13437505.6638551,24099,74.49586,7013170.1319511,0
2025-01-01 15:00:00,94175.89,94265.75,93900.0,93982.33,100.33066,2025-01-01 15:14:59.999,9440925.200199,17400,36.30797,3417104.7178235,0
2025-01-01 15:15:00,93982.33,94239.93,93914.83,94160.5,121.16757,2025-01-01 15:29:59.999,11405448.3238118,17836,54.54383,5133942.761122,0
2025-01-01 15:30:00,94160.5,94247.78,94089.16,94247.18,79.38959,2025-01-01 15:44:59.999,7475697.7148624,13732,48.33091,4550996.2914787,0
2025-01-01 15:45:00,94247.19,94500.0,94242.98,94432.94,185.19613,2025-01-01 15:59:59.999,17474469.4373651,28522,95.57549,9018145.4555401,0
2025-01-01 16:00:00,94432.94,94492.0,94250.0,94274.63,199.02193,2025-01-01 16:14:59.999,18786175.3673795,24606,107.86619,10181268.9156942,0
